customer_id,credit_card_default
142031,0
136098,0
140499,0
132543,0
150563,0
131728,0
142485,0
137463,0
119409,0
109965,0
155829,0
122352,0
119837,0
140462,0
161902,0
145032,0
140177,0
115301,0
141051,0
142630,0
153239,1
112820,0
131211,0
139498,0
138406,0
135923,0
119582,0
104534,0
164999,1
124265,0
138382,0
155499,0
100933,0
112810,0
105351,0
154275,0
143343,0
145207,0
122469,0
103246,0
146393,0
129128,0
161397,0
134204,0
141197,0
164128,1
130974,0
121987,0
132958,1
146656,0
125073,0
125206,0
119521,0
130820,0
151852,0
158549,0
107175,0
148412,0
124772,0
136721,0
153070,0
137619,0
152419,0
133526,1
127750,0
105140,1
114586,0
121409,0
130430,0
141761,0
101116,0
136232,0
140054,0
128022,0
139815,1
135266,0
113064,0
150411,0
152414,1
106465,0
148151,0
125097,0
111245,0
124584,0
140240,0
141324,0
127621,0
133464,0
108294,0
154433,0
163686,0
139060,0
138276,0
122151,1
144405,0
102030,0
159746,0
158631,0
164027,0
128134,0
160735,0
156813,0
156457,0
160591,0
133259,0
120026,0
150057,0
149211,0
138409,0
150739,1
161532,0
141868,0
155741,0
116005,0
165275,0
141631,0
127051,0
152013,0
102973,0
143823,0
152992,0
164784,0
113277,0
132249,0
151514,0
147040,0
165240,0
151502,0
125517,0
120583,0
120595,0
117897,0
114658,0
124233,0
147015,0
153319,0
164791,0
132272,0
131780,0
110177,0
141716,0
159448,1
136287,0
156357,0
119543,1
127909,0
100917,0
119050,0
125248,0
135212,0
154157,0
103831,0
105739,0
133915,0
144856,0
100966,0
102231,0
153525,0
137173,0
155798,0
113915,0
162146,0
152248,0
145276,0
160712,0
141768,0
155315,0
136781,0
131189,0
110685,0
101655,0
109817,0
102908,0
121803,0
119836,0
113275,0
108961,0
136930,0
104436,0
160055,0
114961,0
157668,0
124649,0
145561,0
148742,0
113217,0
118964,0
150509,0
129488,0
124679,0
119155,1
162762,0
155957,0
111339,0
132036,0
159946,0
137817,0
152941,0
160667,0
160630,0
158134,0
136574,0
127076,0
119600,0
128890,0
108485,0
103204,1
136544,0
150442,0
150589,0
113638,0
126101,0
145334,1
145316,0
128491,0
137394,0
158164,0
155695,0
148315,0
138963,0
128595,0
146164,0
117329,0
133783,0
111400,0
157749,0
108996,0
104325,0
155201,0
120436,0
101915,0
160064,0
139479,0
139048,0
116326,0
158877,0
124957,0
124494,0
150686,0
130418,0
149420,0
121953,0
142501,0
159265,0
155701,0
141220,0
155898,0
116205,1
163424,0
104984,0
101088,0
157524,0
117782,0
136259,0
110116,0
160000,0
144309,0
147036,0
127942,0
156956,0
141724,0
128011,0
149037,0
159041,0
150052,0
108606,0
119779,0
160884,0
115851,0
105150,0
142360,0
108233,0
136024,0
113125,0
129709,0
140024,0
109674,0
132460,0
122972,0
147858,0
118341,0
120353,0
141074,0
142351,0
112607,1
131282,0
100516,0
119667,0
100364,0
107576,0
158637,0
148093,0
138933,0
135250,0
103593,1
159836,0
144242,0
137694,0
148455,0
146532,0
139904,0
111380,0
143131,0
127770,0
127179,0
158246,0
109331,0
104562,0
145144,0
158265,0
149207,0
145685,0
108803,0
125605,0
159209,0
125016,0
124788,0
144742,0
110266,1
148111,0
133825,0
152683,0
102960,0
106942,0
108068,0
116916,0
121507,0
119087,0
111890,0
138414,0
160014,0
147107,0
162352,0
149228,0
153866,0
113698,0
142709,0
153020,0
113636,0
113948,0
132546,0
164718,0
159549,0
130645,0
125811,0
164605,0
159377,0
162628,0
119777,0
158477,1
149851,0
140074,0
102744,0
137156,0
107486,0
161748,0
164567,0
109860,1
159912,0
107487,0
113877,0
141838,0
165777,0
127347,0
118505,1
113958,0
118254,0
165613,0
136668,0
145426,0
110879,0
159974,1
111067,0
142642,0
138265,1
125827,0
111948,0
154399,0
102959,1
152834,0
130510,0
158608,0
148547,0
110348,0
129732,0
130918,0
136858,0
121366,0
111546,0
118737,0
132691,0
108063,0
108394,0
164287,0
137775,0
164990,0
108500,0
113898,0
134948,0
130831,0
124982,0
117312,0
140849,0
101340,1
108370,0
150683,0
159104,0
119943,0
146632,1
141491,0
164952,0
104684,0
138676,0
158848,0
116728,0
107404,0
116328,0
128697,0
106107,0
165889,0
149914,0
107029,0
133123,0
128668,0
143665,0
146450,0
155319,0
125965,0
112875,0
160514,0
156810,0
116877,1
134651,0
159839,0
150238,0
117052,0
100489,0
102270,0
155339,0
112712,0
121885,0
137858,0
124512,0
137662,1
103358,0
120015,0
113043,0
126216,1
156962,1
140935,0
133701,0
146370,0
137794,0
131490,0
149787,0
126223,0
165566,0
143519,1
164813,0
153663,0
135176,0
111227,0
102918,0
126181,1
144547,0
149783,0
164657,0
141909,0
150588,0
154633,0
141035,0
123936,1
110529,0
124929,0
142911,0
102473,0
156873,0
137371,0
143826,0
132623,0
121254,0
143220,0
151721,0
162789,0
150451,0
111590,0
151639,0
152623,0
121679,0
116748,0
151298,0
136580,0
149128,0
133283,0
165011,0
127136,0
125739,1
113431,0
131606,0
132796,0
154603,0
144326,0
165073,0
115191,1
135694,0
140424,0
119426,0
139709,0
153907,0
139361,0
148422,0
116630,1
127973,0
162691,0
126106,0
141366,0
163766,0
110496,0
101633,0
144453,0
127291,0
117819,0
103964,1
107859,0
113481,0
123327,0
164469,1
135614,1
123468,1
160843,0
126168,0
131046,0
130423,0
141078,0
115780,0
139221,0
104635,0
143594,0
159026,0
110163,0
130024,0
163331,0
119882,0
102589,0
104851,0
155154,0
139772,0
105609,0
140265,0
124563,0
148795,0
100575,0
113593,0
140141,0
111603,0
128812,0
144039,0
111520,0
132806,0
148480,0
137126,1
137207,1
156737,0
133485,0
159057,1
104818,0
158090,0
119024,0
124616,0
150671,0
147952,0
105170,0
164203,0
139222,0
162113,0
110707,0
110274,0
162886,0
163223,0
113831,0
117230,0
122825,0
158905,0
117664,0
134938,0
104500,0
155397,0
142835,0
159269,0
161824,1
113511,0
100904,0
110108,0
123371,1
149926,0
137195,0
104702,0
129954,0
142737,0
151945,0
123893,0
125379,0
109146,0
144926,1
142799,0
106458,0
159939,0
138014,0
102866,0
138632,0
112717,0
125510,0
116934,0
159053,0
131599,0
124112,0
133859,0
119884,0
117887,0
102948,0
144884,0
162388,0
145656,0
115255,0
133051,0
151263,0
120739,0
159261,0
131814,1
121251,0
121755,0
135880,0
129309,0
149340,0
133727,0
122470,0
122652,0
153365,0
149368,0
112559,1
108497,0
152843,0
155900,0
135932,0
151651,0
159112,0
106978,0
110073,0
118677,0
150231,0
142046,0
143916,1
108482,0
157915,0
165368,0
128515,0
108074,0
139824,0
138849,0
148895,0
127908,0
163002,0
132343,0
138245,0
128456,0
155507,0
101433,0
143112,0
124084,0
127391,0
140090,0
125484,0
158141,0
131157,1
158907,1
112848,0
127672,0
159079,0
155592,0
144854,0
101183,0
134101,0
103178,0
146528,0
141642,0
134597,0
149131,0
155225,0
136933,0
131902,0
149818,1
140347,0
138130,0
106747,0
125610,0
120537,0
119986,0
130590,0
117941,0
127320,0
114967,1
134548,0
162665,0
123544,0
132640,0
130899,0
117909,0
105870,0
127826,0
159367,0
101319,0
157182,0
117152,0
149887,0
159191,0
132327,1
118116,0
162881,0
120451,0
157423,0
130710,0
135423,0
144506,0
140233,0
161994,0
123442,0
124529,0
103161,0
128603,0
111686,0
140313,0
162917,0
141706,0
110943,0
164123,0
165017,1
159789,0
112119,0
128143,0
149317,0
125255,0
123320,0
142234,0
144163,0
102040,0
130628,0
106673,0
155026,0
110307,0
141539,0
121623,0
121264,0
119720,0
117850,0
116672,0
133054,0
119175,0
138808,0
156433,0
128716,0
102485,0
109909,1
143521,0
119863,0
122111,0
148635,0
141786,0
157223,0
140533,0
141174,0
103675,0
150461,0
109214,0
102858,0
108926,0
101660,0
150959,0
146188,0
146860,0
161872,0
113970,0
151788,0
100928,0
128728,0
109187,0
108491,0
125364,1
153552,0
162666,0
104155,0
136019,0
112803,0
144439,0
108442,0
125362,0
111511,0
140379,0
108492,0
155070,0
154784,0
103512,0
131514,0
153775,0
144985,0
128493,0
122940,1
116227,0
111234,0
113462,0
162345,0
158684,0
111660,0
144113,0
159691,0
107902,0
155776,0
103926,0
124089,0
155211,0
153183,0
144812,0
162894,0
135419,0
111060,0
137293,0
106837,0
152949,0
125609,0
141630,0
156604,0
121498,0
123838,0
109990,0
115234,0
100078,0
119544,0
148592,0
161371,0
147645,0
148734,1
122327,0
121169,0
148784,0
153309,0
105984,0
108238,0
162003,0
149323,0
133301,0
118369,0
118624,0
135691,0
122899,0
147197,0
133370,0
163973,0
105526,0
109432,1
153840,0
126835,0
121971,0
154496,0
123221,0
159733,0
108749,0
159169,1
159909,0
111033,0
122032,0
154845,0
107244,0
133763,0
114110,0
165720,0
160327,0
153822,0
163861,0
121384,0
109097,0
142942,0
130523,1
126656,0
148269,0
140302,0
140917,0
132522,0
151155,0
156436,0
149071,0
158037,0
108255,1
124619,0
117620,0
114630,0
157197,0
111386,0
147051,1
142104,0
127503,0
119133,0
122472,0
146584,0
115414,0
163539,0
123023,1
140908,0
133548,1
113842,0
121801,0
154230,0
139295,0
128440,0
137637,0
111324,0
134288,0
137660,1
163476,0
158415,0
145584,1
127048,1
149021,0
145574,0
161986,0
151350,0
135731,0
136559,0
161165,0
137735,0
109040,0
141444,0
112059,0
128681,0
104357,0
132665,0
113395,0
152611,0
102839,1
164345,0
130227,0
122363,0
105843,0
149413,0
150026,0
156113,0
154816,1
104613,0
160427,0
116381,0
144855,0
137848,0
138217,0
146965,1
142219,1
153103,0
136931,0
156966,0
121732,0
162075,0
107596,0
148877,0
138960,0
135285,0
113660,0
151622,0
143531,0
128398,0
130465,1
163271,0
107989,0
115600,0
144271,0
126724,0
153283,0
142280,0
109938,0
161622,0
124021,0
147009,0
135333,0
123937,0
111171,0
144844,1
125107,0
121335,0
139614,1
165408,0
162272,0
110110,0
148527,0
136480,0
163415,0
113794,0
165128,0
161170,0
131312,0
139699,0
162519,0
141899,0
110350,0
102149,0
143793,0
150754,0
141275,0
105113,1
116251,0
150722,0
112507,0
126901,0
140459,0
129759,0
149708,0
108503,0
122715,0
135999,0
109692,0
117264,0
162935,1
165586,0
155709,0
102595,0
131594,0
122506,0
146403,1
135696,0
147393,0
163983,0
131839,0
154170,0
135666,1
132070,0
112739,0
107802,0
114367,0
159180,0
152501,0
151093,0
121393,0
153607,0
116116,0
123383,0
135147,0
154808,0
162239,0
160278,0
120155,0
156841,0
116756,0
159721,0
117961,0
122918,0
137971,0
137840,0
121069,0
102956,0
115253,0
112636,0
130740,0
134416,0
146091,0
165689,0
165580,0
149202,0
131307,0
147578,0
127072,0
159268,1
148757,0
106921,0
121646,0
100157,0
116391,0
164798,0
102864,0
132050,1
126283,0
108067,0
128654,0
140389,0
105764,0
132266,0
146617,0
163971,0
159674,0
164753,0
136865,0
123059,0
106197,0
165010,0
140272,0
156533,0
159339,0
106828,0
150034,0
119220,0
100839,1
148363,1
125275,0
144629,0
164484,0
144210,0
107550,0
132273,0
101151,0
141919,0
163916,0
105908,0
125889,0
151260,0
105889,1
160781,0
165643,0
132046,0
127827,0
105061,0
101267,0
147719,0
129434,0
135889,0
154224,0
133738,0
116568,0
164493,0
116378,0
136487,0
134671,0
162575,0
147472,0
141372,0
153768,0
145732,0
162055,0
123505,0
103645,0
144395,0
114918,0
130783,0
126699,0
130581,0
128490,0
160255,0
102154,0
103324,1
104209,1
116042,1
117748,0
132135,0
148928,0
125645,0
130897,0
143870,0
163318,0
110460,0
138914,0
113715,0
156334,0
163569,0
114821,1
138733,0
142758,0
121720,0
104330,0
100264,0
131190,0
100011,0
138157,0
141953,0
142742,1
130674,0
125106,0
157282,1
164874,0
103631,0
162890,0
108565,0
146338,0
156473,0
127063,0
115348,0
121242,0
145590,0
107362,0
165874,0
138264,0
117121,0
136837,0
113293,1
134032,0
124886,0
149191,0
148016,1
152914,0
143161,0
123520,0
132026,0
132894,0
138838,0
148488,1
145969,0
119399,0
122749,0
127482,0
119136,0
118752,0
149710,0
125829,0
103755,0
123811,0
126144,0
108662,0
143269,0
119033,0
161446,0
154434,0
119589,0
134933,0
162803,0
156098,0
152468,0
145169,0
161449,0
119263,0
141041,0
147563,0
125745,0
134833,0
136962,0
129399,0
127047,0
123203,0
142188,0
122756,1
106471,0
140113,0
138345,0
160416,0
141867,0
134584,0
158317,0
157070,0
107479,0
100460,0
133206,0
107020,0
105342,0
159469,0
140479,0
143369,0
118041,1
142026,0
140021,0
149562,0
162541,0
115149,0
133417,0
151555,0
116537,0
113675,0
150163,0
145772,0
121560,0
133644,0
143996,0
139037,0
130221,0
161268,0
151707,0
102321,0
133197,0
103068,1
105818,0
144838,0
110279,0
141874,0
151699,0
118706,0
143245,1
162009,0
117831,0
102719,0
123819,1
113440,0
105447,0
105936,0
150462,0
129150,0
138529,0
124624,1
102885,0
162097,0
138951,0
131397,0
111748,0
125903,0
161991,0
129341,1
103086,0
136826,0
116570,0
139842,0
118540,0
129378,0
118638,0
105687,0
141123,0
146585,0
117659,0
114797,0
133288,0
164035,0
113227,0
108549,0
142985,0
139113,0
114307,0
155293,0
135543,0
165553,0
151062,0
119864,0
158331,0
150362,0
110296,0
103912,0
117521,0
109019,0
157670,0
133861,0
115789,0
116857,0
106926,0
144158,0
107451,0
106198,0
159535,0
102082,0
159332,0
100029,0
142860,0
150092,1
147032,0
103339,0
150055,0
134852,0
107864,0
119827,0
114420,0
130272,1
104010,0
145895,0
105944,0
103664,0
161918,0
124930,0
153992,0
150241,0
107794,0
165172,0
165019,0
157111,0
100838,0
127609,0
145304,0
130951,0
125009,0
117493,0
152637,0
106043,0
135221,0
117871,0
125654,0
128656,0
154563,0
112226,0
109041,0
137766,0
136682,1
133124,0
165691,0
148758,0
143237,0
122474,0
154234,0
137509,0
146905,0
150199,0
112106,0
153776,0
150482,0
105279,0
145274,0
100286,1
112064,0
122292,0
160676,0
139378,0
101228,0
111133,1
153006,0
118971,1
144300,0
112427,0
137215,0
122403,0
152856,0
152378,0
148485,0
110045,0
106157,0
152458,0
154279,0
140743,0
124235,0
111145,0
135782,0
145926,0
154860,0
109250,0
160810,0
141646,0
101984,0
110129,0
143621,0
106223,0
154640,0
113449,0
109899,0
114708,0
107092,0
121485,0
147538,0
152560,0
158186,0
113162,0
139028,0
135195,0
115138,0
127950,0
113510,0
146573,0
130315,1
126059,0
164182,0
111450,0
116144,0
127874,0
104570,0
121402,0
145328,0
140975,0
128966,0
144574,0
129577,0
144692,0
160808,0
140137,1
150923,0
101314,0
161494,0
158630,0
111602,0
105409,0
102311,0
113917,0
159017,1
114155,0
137815,0
129935,0
142259,0
138164,0
143099,0
113103,0
128436,0
143941,0
156719,0
110013,0
161542,0
128935,0
159302,0
160698,0
161129,0
157083,0
144110,0
163551,0
129853,0
106533,0
146263,0
109050,0
138314,0
154289,0
128543,0
151046,0
113772,0
112512,0
101957,0
140514,0
108780,0
139348,0
145124,0
107408,0
116327,0
157018,1
122525,0
106451,0
136153,0
128853,0
144120,0
164006,0
113988,0
104161,0
111124,0
136979,0
129904,0
124060,1
104723,0
118644,0
150116,0
115218,0
109918,0
133959,1
119742,0
114004,0
159747,0
135006,0
113710,0
130544,0
136516,1
106586,0
163815,0
113879,0
153236,0
101175,0
114213,0
158812,0
126275,0
136482,0
161731,0
150195,1
157614,1
129589,0
165909,1
152069,0
159395,0
106254,0
117530,0
151495,1
142225,0
100972,0
139370,1
116891,0
142461,0
159305,0
110329,0
100967,0
121592,0
118361,0
145877,0
160784,0
133901,0
121508,0
132715,0
125404,0
153705,0
136534,1
143997,0
123184,0
123471,0
119964,0
149442,1
157009,1
134739,0
118088,0
133996,0
119235,0
123677,1
149097,0
117713,0
100547,1
119629,0
153571,0
150423,0
129214,0
108094,1
123950,0
143189,0
157816,0
115446,0
159010,0
151609,0
107150,0
164192,0
123458,0
123998,0
113216,0
128125,0
109710,0
133395,0
155710,0
114570,0
158340,0
148443,0
153975,0
106322,0
106210,0
115256,0
162149,0
153688,0
116232,0
128025,1
137110,0
126185,0
110985,0
162242,0
134052,0
140557,0
108903,0
159046,1
128950,1
133902,1
145151,0
102006,0
153812,0
154965,0
140236,1
111721,0
128403,0
157725,0
126364,0
132296,0
106781,0
138515,0
107698,0
115874,0
120117,0
103011,0
143664,0
102384,0
116844,0
154609,0
122193,1
163746,0
163889,0
153222,0
104761,0
122241,0
129602,0
151595,0
133975,0
100562,0
107088,0
153138,0
125406,0
143910,1
107912,0
156303,0
100849,0
138649,1
161569,1
149737,0
132361,0
128320,1
119613,1
133888,0
114923,0
136891,0
103597,0
145384,0
139664,0
160318,1
118502,0
114920,0
134550,0
102461,0
138776,0
150909,0
163106,0
126248,0
105109,0
141300,0
103536,0
152018,0
142319,0
138781,0
160091,0
131969,0
131331,0
107860,0
159936,0
153733,0
117380,0
121487,1
113683,0
118879,0
126669,1
164341,0
118724,0
103973,0
133545,0
111905,0
156811,0
140912,0
164644,0
117592,0
161666,0
164154,0
112961,0
125828,0
154583,0
164634,0
145743,0
112364,0
138743,1
141250,0
152368,0
116416,0
145406,0
112349,0
163486,0
163110,0
111434,0
128990,0
149391,0
163156,0
127592,0
137370,0
133981,0
137053,0
154172,0
157569,0
119585,0
162395,1
151640,0
125189,0
100624,0
147287,0
165540,0
111849,0
151342,0
121648,0
160293,0
151836,0
146579,0
107243,0
131717,0
144817,0
143650,0
160477,1
115387,0
134471,0
148744,0
153386,0
156408,0
125438,0
126745,0
133320,0
162854,0
108898,0
125554,0
101707,0
110808,0
156541,0
126539,0
164535,1
126966,0
123507,0
122994,0
155402,0
135256,0
117546,0
113880,0
153623,0
120432,0
138621,0
128816,0
143356,0
129424,0
118375,1
134690,0
163394,0
137581,0
159719,1
160617,0
101541,1
151584,0
150988,0
165816,0
123774,0
111238,0
116082,0
157044,0
128187,0
150847,0
118945,0
106128,0
146391,0
136217,0
140697,0
157621,0
160583,0
120119,0
118881,0
165205,0
110551,0
121464,0
122563,0
147949,0
135337,0
138178,0
142369,0
108666,0
106006,0
136518,0
147632,0
147076,0
148140,0
152607,0
143007,0
145052,1
106925,1
133432,1
107713,0
155220,0
161624,1
103136,0
106443,0
132694,0
139139,0
126717,0
144396,0
154882,0
107570,0
144292,0
131295,0
165398,0
126500,0
103598,0
116361,0
122591,0
121481,0
150198,0
108080,0
163517,0
161889,0
100407,0
107040,0
134309,0
149455,0
130060,0
160760,0
118907,0
110885,0
128792,0
161247,0
117397,0
130359,0
103262,0
139386,0
164247,0
122169,1
164200,0
108361,0
138561,0
122401,0
155355,0
123519,0
146203,0
102570,0
156360,0
119645,0
110870,1
108312,0
105846,0
134130,0
132037,0
121562,0
130279,1
160926,0
124907,0
159357,0
145966,0
127515,0
102961,0
156395,0
140474,0
120453,0
153667,0
140201,0
150391,0
124660,0
153471,0
165888,0
105996,0
112250,0
150287,0
124462,0
144762,0
116968,0
144736,0
103555,1
159587,0
151621,0
156169,0
117182,0
147546,0
164139,0
127896,0
162996,0
122496,0
121389,0
100916,0
121057,0
120954,0
120484,0
134876,0
143481,0
122229,0
110394,0
128172,0
138898,0
105537,0
109552,0
137181,0
144394,0
147610,0
148948,0
126215,0
123990,0
122743,1
109648,0
157000,0
104311,0
158792,1
147969,0
110699,0
130447,0
157987,0
130268,0
147283,0
117770,0
147593,1
127673,0
103552,0
107999,0
104140,0
111506,0
107699,0
107231,0
158502,0
126271,0
132864,0
126081,0
137492,0
122117,0
159668,0
133849,0
141888,0
123955,1
142651,0
121795,0
133995,0
109795,0
122293,0
117113,0
149169,0
148232,0
140838,0
100656,0
117670,0
155811,0
132749,0
154063,0
150596,0
117039,1
115960,0
133126,0
154022,1
125881,0
123921,0
144660,0
164604,0
151766,0
132891,0
113971,0
124653,0
113617,0
143651,0
103897,0
159788,0
140726,0
116763,0
159795,0
153050,0
119346,0
145804,0
158279,0
108581,0
135728,0
137311,0
129209,0
125722,0
113641,0
116412,0
165245,0
127490,0
126362,0
118067,0
100316,0
127585,0
133234,0
102715,1
116840,0
153493,0
143242,1
149238,0
105444,1
156926,0
152770,0
141880,0
117426,0
136132,0
121753,1
117921,0
134165,0
115057,0
128600,0
161999,0
126122,0
162498,0
119167,0
134167,0
123291,0
141130,0
148379,0
155876,1
151208,0
100033,0
137170,0
127868,0
112798,0
128263,0
148112,0
161818,0
154440,0
119081,0
155388,0
104080,0
122859,0
147912,0
101916,0
101396,0
156114,1
139251,0
122402,0
114059,0
150280,0
130847,0
120902,0
117476,0
108637,0
111605,0
121670,0
121436,0
138447,0
120986,0
107507,0
121347,0
163880,1
107162,1
103039,0
129689,0
161287,0
148311,0
143763,0
125229,0
159506,0
159905,0
102219,0
105912,1
140775,0
137663,0
107528,0
146869,0
138798,0
155096,0
151377,0
153078,0
140740,0
142844,0
127917,0
122080,0
136545,0
161362,0
162701,0
141561,0
150337,0
138027,1
137789,0
131435,0
110758,0
162865,1
140834,1
136409,0
145675,0
121692,0
138525,0
127526,0
110156,0
156011,1
152482,0
150855,0
136043,0
103835,0
110887,0
131858,1
152585,0
106456,1
117256,0
108260,0
160705,0
140467,0
155590,0
111390,0
128717,0
126894,0
141164,0
123775,0
119201,0
142935,0
155845,0
145479,0
138767,0
109238,0
138020,0
110964,0
109334,0
138375,0
158866,0
151002,0
137621,1
143168,0
122279,0
155597,0
134290,0
150147,1
165206,0
128111,1
157112,0
135598,0
148395,0
164086,0
163632,0
165732,0
120895,0
119330,0
124472,0
127615,0
160755,0
118308,0
130203,0
122567,0
126380,0
109447,0
117958,0
107198,0
124525,0
161141,0
138240,0
150118,0
124965,0
117434,0
132222,0
116920,0
151705,0
152024,0
119327,1
165490,0
131678,0
137914,0
158126,0
126119,0
141689,0
112058,0
153318,0
159480,0
148066,0
104994,0
136878,0
148253,0
116808,0
125955,0
107333,0
160497,1
132685,0
162497,1
127740,0
163505,0
165835,0
115461,0
164695,0
157325,0
120372,0
128787,0
156019,0
163904,0
146511,0
148420,0
134125,0
146936,0
145379,0
130640,0
125780,0
130617,0
164592,0
121889,0
151780,0
121902,0
144842,0
124537,0
161284,0
161730,0
126890,0
110579,0
109452,0
140002,0
150032,0
113426,0
119114,0
126485,0
110189,0
115285,0
160201,0
134623,0
125325,0
106129,0
143758,0
116696,0
116665,0
152731,0
128476,0
120091,0
118109,0
131750,0
135159,0
139660,0
115330,1
127712,0
136045,0
153253,0
126296,0
149326,0
112233,0
144408,1
129515,0
142479,0
157545,0
108758,0
133690,1
123706,0
160652,0
114208,0
161983,0
140509,0
134563,0
136205,0
150141,0
147363,0
104781,0
141836,0
112715,0
114246,1
106689,0
159828,0
141737,0
155223,0
122858,0
142900,0
158689,0
144063,0
132190,0
163688,0
150276,0
141751,0
127225,0
158027,0
102330,0
151057,0
123610,0
129693,0
101558,0
114565,0
156578,0
138422,0
120454,0
106148,0
146099,0
100696,0
137606,0
153274,0
118105,1
163446,0
122710,0
158968,0
160567,0
125479,0
102143,0
157837,0
125432,0
140030,0
152559,0
140955,0
120305,0
118087,0
149689,0
126261,0
100081,0
151181,1
146808,0
136705,0
134289,0
121217,0
108342,0
108481,0
162422,0
157074,0
146029,0
135630,0
114637,0
123945,0
113480,0
101003,0
100704,0
114240,0
128219,0
122595,0
113886,0
132291,0
136851,0
150933,0
147562,0
123564,0
147351,0
140335,0
152608,0
165161,0
110921,0
113196,0
120839,0
159352,0
161765,0
132889,0
142368,0
123511,0
115550,0
156844,0
137961,0
141910,0
143520,0
155042,0
129924,0
112135,1
165008,0
163061,0
120276,0
148336,0
146397,0
116062,0
124262,0
159754,0
137410,0
101670,0
161414,1
100387,0
123752,0
102619,0
138609,0
151921,0
128098,0
125582,0
139394,0
137932,0
111480,0
134001,0
164660,0
162387,0
134066,0
141992,1
118390,0
144666,0
111726,0
127106,0
102891,1
132088,1
126516,0
126819,0
105112,0
154661,0
136486,1
107518,0
114966,1
114195,0
137512,1
154718,0
138440,0
137417,0
137556,0
119782,0
159614,0
106875,0
116506,0
129820,0
161949,0
112540,1
125443,0
115899,0
155717,0
119331,0
141284,0
128289,0
107014,0
161840,0
149663,0
136141,0
136627,0
154013,0
140623,0
127596,0
161960,0
117005,0
133962,0
161797,0
147218,0
137151,0
146209,0
144671,0
102406,0
156901,1
165362,0
138487,0
146720,1
122732,0
124019,1
153508,0
151454,0
136541,0
102846,0
104601,0
161580,0
127338,0
136149,0
131569,0
160378,0
164780,0
152586,0
153452,0
157964,0
149172,0
154159,0
146539,1
121070,1
123011,0
121829,0
156577,0
133838,0
103467,0
143368,0
148641,0
120865,0
161807,0
150581,0
120798,0
147549,0
116800,0
108291,0
106571,0
105684,0
165672,0
114025,0
108557,0
123533,0
105886,0
143629,1
119519,0
133571,0
159611,1
162217,0
100027,0
100191,0
120545,0
161741,0
143101,0
139368,0
143091,0
130985,0
106551,0
125243,1
141158,1
132569,0
138319,0
135020,0
138670,1
145230,0
139885,0
111772,0
134726,0
120604,0
106362,0
100766,0
118441,0
110927,0
148415,0
165416,0
154727,0
162001,0
145013,0
101177,0
150806,0
136893,0
110911,0
135374,0
142611,0
121848,0
126302,0
130836,0
120245,0
143477,0
164278,0
155559,0
123010,0
161340,1
136992,0
163715,0
105123,0
113195,0
130986,0
109890,0
143203,0
114779,0
158827,0
113720,0
111376,0
118259,0
104687,0
104954,0
145700,0
137022,0
131065,0
142270,0
106860,0
109869,0
117094,0
141226,0
112032,0
110495,0
111645,0
150372,0
163363,0
156653,0
125917,0
111708,0
136190,0
154202,0
138965,0
121209,0
113495,0
151829,0
136555,0
142806,0
104457,0
109989,0
107653,0
139466,0
153113,0
112092,0
155157,1
102388,0
107852,0
150732,0
112550,0
165502,0
164021,0
164915,0
109166,0
147649,0
150114,0
120569,0
129076,0
101888,0
117064,0
155647,0
121840,0
109766,0
131908,0
125728,0
134252,0
103566,0
137526,0
163301,0
156606,0
123323,0
142776,0
165779,0
154898,0
151079,0
161909,0
154062,0
114673,0
144787,0
130462,0
133721,0
125549,0
105003,0
146286,0
106424,0
110421,1
111268,0
159701,0
150962,0
164232,0
122048,0
103503,0
153735,0
120618,0
110059,0
154144,0
133423,0
147698,0
108197,0
130019,0
158045,0
121883,0
138762,0
129031,0
147643,0
148676,0
114973,0
114655,0
159411,0
133260,0
119440,0
136966,0
112378,1
156307,0
109594,0
110385,0
155958,0
104683,0
141361,0
133425,0
100634,0
161442,0
145626,1
121629,1
104692,0
145994,0
115650,0
131081,0
152360,0
156754,0
130547,0
164912,0
100321,0
160365,0
136147,0
157082,0
146081,0
132258,1
108719,1
162847,0
123417,1
163141,0
127746,0
104846,0
146093,0
117745,0
123168,0
165727,0
163893,0
137573,0
124540,0
101874,1
126155,0
132475,0
130255,0
144915,0
162866,0
131530,0
132647,0
124189,1
154885,0
117760,0
116315,0
150634,0
136102,0
145045,0
126210,0
144848,0
149806,0
160275,0
145079,0
127348,0
116075,0
137331,0
119449,0
148199,0
159967,0
127685,0
124890,0
114698,0
117173,1
116039,0
152939,0
105594,0
105138,0
112426,0
135470,0
161623,0
103758,0
157381,0
146561,0
165912,0
120479,0
110270,0
122516,1
104739,1
148343,0
151867,0
155214,0
160061,0
113063,1
137256,0
110199,0
157240,0
114750,0
147180,0
107546,0
140409,0
121704,0
123598,0
130515,0
123848,0
121989,0
140644,0
149864,0
142552,0
155334,0
140121,0
132530,0
119548,0
151666,0
106358,1
144031,0
125653,0
123068,1
149639,0
158358,0
109833,0
165405,0
163735,0
156718,0
100124,0
153316,0
141386,0
125246,0
125295,0
157683,0
130916,0
159047,0
121676,0
140808,0
127764,0
114399,1
157494,0
101930,0
151862,0
100135,0
109830,0
134240,0
115935,0
143811,0
156655,0
105771,0
150793,0
151714,0
141727,0
101251,0
107514,0
111921,0
122437,0
112137,0
115727,0
127529,0
103561,0
132421,0
101831,0
104589,0
131933,0
104470,0
112035,0
